,id_x_x,device_id_x,transaction_value_x,account_id,ts_millis_x,latitude_x,longitude_x,zip_x,id_x_y,device_id_y,transaction_value_y,ts_millis_y,latitude_y,longitude_y,zip_y,distance,diff_first_second,average,fraud
343,8.59025826004975e+18,3105.0,97.45,1.0,1465291282816.0,42.952124,-71.65393900000001,3105,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,1.997687804804129,49694.0,1.5808350030124856,0
344,8.59025826004975e+18,3105.0,97.45,1.0,1465291282816.0,42.952124,-71.65393900000001,3105,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,6.664112998284471,13450.0,1.5808350030124856,0
357,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,13.775036236652898,314954.0,1.5808350030124856,0
358,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,25.086442897104405,252131.0,1.5808350030124856,0
359,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,0.38707981963909804,123189.0,1.5808350030124856,0
360,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,23.039925195512566,58266.0,1.5808350030124856,0
361,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,14.378124392423967,22022.0,1.5808350030124856,0
362,6.416851384418946e+18,3071.0,103.92,1.0,1465291291388.0,42.762946,-71.845164,3071,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,21.042237390708436,8572.0,1.5808350030124856,0
374,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,4.733608012752747,394565.0,1.5808350030124856,0
375,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,6.57779864769876,331742.0,1.5808350030124856,0
376,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,18.121564429766543,202800.0,1.5808350030124856,0
377,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,4.531280946106923,137877.0,1.5808350030124856,0
378,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,4.130519856981677,101633.0,1.5808350030124856,0
379,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,2.533593141302794,88183.0,1.5808350030124856,0
380,7.883783938791786e+18,3047.0,113.35,1.0,1465291370999.0,42.929346,-71.859087,3047,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,18.508644249405645,79611.0,1.5808350030124856,0
391,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,1.7339618702154838,418007.0,1.5808350030124856,0
392,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,13.045368530666988,355184.0,1.5808350030124856,0
393,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,11.653994546798316,226242.0,1.5808350030124856,0
394,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,10.998850829075156,161319.0,1.5808350030124856,0
395,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,2.3370500259865534,125075.0,1.5808350030124856,0
396,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,9.001163024271024,111625.0,1.5808350030124856,0
397,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,12.041074366437414,103053.0,1.5808350030124856,0
398,9.014624736181066e+18,3053.0,113.7,1.0,1465291394441.0,42.8712,-71.387776,3053,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,6.467569882968231,23442.0,1.5808350030124856,0
408,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,1.695365118085739,576858.0,1.5808350030124856,0
409,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,9.616041542365767,514035.0,1.5808350030124856,0
410,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,15.083321535099538,385093.0,1.5808350030124856,0
411,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,7.569523840773931,320170.0,1.5808350030124856,0
412,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,1.0922769623146698,283926.0,1.5808350030124856,0
413,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,5.571836035969802,270476.0,1.5808350030124856,0
414,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,15.470401354738634,261904.0,1.5808350030124856,0
415,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,3.0382428946670075,182293.0,1.5808350030124856,0
416,6.219219283070609e+18,3082.0,90.16,1.0,1465291553292.0,42.902031,-71.77394699999999,3082,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,3.4293269883012223,158851.0,1.5808350030124856,0
425,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,13.24814051664537,641014.0,1.5808350030124856,0
426,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,1.9367338561938623,578191.0,1.5808350030124856,0
427,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,26.636096933659168,449249.0,1.5808350030124856,0
428,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,3.9832515577856986,384326.0,1.5808350030124856,0
429,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,12.645052360874303,348082.0,1.5808350030124856,0
430,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,5.980939362589829,334632.0,1.5808350030124856,0
431,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,27.023176753298266,326060.0,1.5808350030124856,0
432,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,8.514532503892625,246449.0,1.5808350030124856,0
433,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,14.982102386860854,223007.0,1.5808350030124856,0
434,6.694783060021955e+18,3073.0,186.94,1.0,1465291617448.0,43.005895,-71.013202,3073,6.219219283070609e+18,3082.0,90.16,1465291553292.0,42.902031,-71.77394699999999,3082,11.55277539855963,64156.0,1.5808350030124856,0
442,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,7.267201154055541,680097.0,1.5808350030124856,0
443,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,4.044205506395966,617274.0,1.5808350030124856,0
444,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,20.655157571069342,488332.0,1.5808350030124856,0
445,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,1.997687804804129,423409.0,1.5808350030124856,0
446,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,6.664112998284471,387165.0,1.5808350030124856,0
447,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,0.0,373715.0,1.5808350030124856,0
448,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,21.042237390708436,365143.0,1.5808350030124856,0
449,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,2.533593141302794,285532.0,1.5808350030124856,0
450,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,9.001163024271024,262090.0,1.5808350030124856,0
451,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,6.219219283070609e+18,3082.0,90.16,1465291553292.0,42.902031,-71.77394699999999,3082,5.571836035969802,103239.0,1.5808350030124856,0
452,6.743134288065715e+18,3111.0,60.67,1.0,1465291656531.0,42.952124,-71.65393900000001,3111,6.694783060021955e+18,3073.0,186.94,1465291617448.0,43.005895,-71.013202,3073,5.980939362589829,39083.0,1.5808350030124856,0
459,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,6.192609735225675,731941.0,1.5808350030124856,0
460,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,5.1187969252258325,669118.0,1.5808350030124856,0
461,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,19.580566152239474,540176.0,1.5808350030124856,0
462,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,3.0722792236339957,475253.0,1.5808350030124856,0
463,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,5.589521579454604,439009.0,1.5808350030124856,0
464,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,1.0745914188298666,425559.0,1.5808350030124856,0
465,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,19.96764597187857,416987.0,1.5808350030124856,0
466,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,1.4590017224729275,337376.0,1.5808350030124856,0
467,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,7.926571605441158,313934.0,1.5808350030124856,0
468,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,6.219219283070609e+18,3082.0,90.16,1465291553292.0,42.902031,-71.77394699999999,3082,4.497244617139935,155083.0,1.5808350030124856,0
469,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,6.694783060021955e+18,3073.0,186.94,1465291617448.0,43.005895,-71.013202,3073,7.0555307814196935,90927.0,1.5808350030124856,0
470,6.574891328013906e+18,3103.0,114.21,1.0,1465291708375.0,42.942463000000004,-71.463761,3103,6.743134288065715e+18,3111.0,60.67,1465291656531.0,42.952124,-71.65393900000001,3111,1.0745914188298666,51844.0,1.5808350030124856,0
476,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,6.665002836950289,1849800.0,1.5808350030124856,1
477,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,4.646403823501218,1786977.0,1.5808350030124856,1
478,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,20.05295925396409,1658035.0,1.5808350030124856,1
479,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,2.5998861219093805,1593112.0,1.5808350030124856,1
480,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,6.06191468117922,1556868.0,1.5808350030124856,1
481,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,0.6021983171052516,1543418.0,1.5808350030124856,1
482,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,20.440039073603188,1534846.0,1.5808350030124856,1
483,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,1.9313948241975423,1455235.0,1.5808350030124856,1
484,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,8.398964707165772,1431793.0,1.5808350030124856,1
485,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.219219283070609e+18,3082.0,90.16,1465291553292.0,42.902031,-71.77394699999999,3082,4.96963771886455,1272942.0,1.5808350030124856,1
486,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.694783060021955e+18,3073.0,186.94,1465291617448.0,43.005895,-71.013202,3073,6.5831376796950805,1208786.0,1.5808350030124856,1
487,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.743134288065715e+18,3111.0,60.67,1465291656531.0,42.952124,-71.65393900000001,3111,0.6021983171052516,1169703.0,1.5808350030124856,1
488,6.578360319144502e+18,3045.0,111.25,1.0,1465292826234.0,42.946709999999996,-71.68763299999999,3045,6.574891328013906e+18,3103.0,114.21,1465291708375.0,42.942463000000004,-71.463761,3103,0.472393101724615,1117859.0,1.5808350030124856,1
493,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,7.959454785033656e+18,3052.0,107.21,1465290976434.0,42.886789,-71.485331,3052,4.242194609544248,1895181.0,1.5808350030124856,1
494,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,5.991753893543808e+18,3101.0,136.97,1465291039257.0,42.988483,-71.462111,3101,7.069212050907258,1832358.0,1.5808350030124856,1
495,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,4.691337849576383e+18,3051.0,85.74,1465291168199.0,42.766426,-71.61887,3051,17.63015102655805,1703416.0,1.5808350030124856,1
496,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,6.106859009386231e+18,3109.0,118.65,1465291233122.0,42.970084,-71.405283,3109,5.0226943493154215,1638493.0,1.5808350030124856,1
497,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,8.186732480285025e+18,3087.0,151.35,1465291269366.0,42.892210999999996,-71.234009,3087,3.6391064537731794,1602249.0,1.5808350030124856,1
498,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,8.59025826004975e+18,3105.0,97.45,1465291282816.0,42.952124,-71.65393900000001,3105,3.0250065445112924,1588799.0,1.5808350030124856,1
499,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,6.416851384418946e+18,3071.0,103.92,1465291291388.0,42.762946,-71.845164,3071,18.017230846197144,1580227.0,1.5808350030124856,1
500,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,7.883783938791786e+18,3047.0,113.35,1465291370999.0,42.929346,-71.859087,3047,0.491413403208498,1500616.0,1.5808350030124856,1
501,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,9.014624736181066e+18,3053.0,113.7,1465291394441.0,42.8712,-71.387776,3053,5.976156479759733,1477174.0,1.5808350030124856,1
502,8.752037376660498e+18,3054.0,131.89,1.0,1465292871615.0,42.924928,-71.667508,3054,6.219219283070609e+18,3082.0,90.16,1465291553292.0,42.902031,-71.77394699999999,3082,2.5468294914585092,1318323.0,1.5808350030124856,1
